species_id,種族名,属性,種族値合計,特性,生態,Lv,move_id,技名,技属性,分類,威力,命中,PP,多段
030,ヤミイカ,闇/水,190,どくせんボディ,グライド,4,poison_shot,ポイズンシュート,闇,特殊,20,100,39,
030,ヤミイカ,闇/水,190,どくせんボディ,グライド,4,water_jet,ウォータージェット,水,特殊,20,100,39,
030,ヤミイカ,闇/水,190,どくせんボディ,グライド,5,MV_127,あんりんげき,闇,特殊,25,100,30,
030,ヤミイカ,闇/水,190,どくせんボディ,グライド,5,MV_204,ひょうしょうだん,氷,特殊,25,100,33,
030,ヤミイカ,闇/水,190,どくせんボディ,グライド,5,MV_277,さだん,地,特殊,25,100,30,
030,ヤミイカ,闇/水,190,どくせんボディ,グライド,5,aqua_gun,アクアショット,水,特殊,25,100,36,
030,ヤミイカ,闇/水,190,どくせんボディ,グライド,5,dark_ball,ダークボール,闇,特殊,25,100,36,
030,ヤミイカ,闇/水,190,どくせんボディ,グライド,5,mvn_047,ちみゃく,地,特殊,25,100,32,
030,ヤミイカ,闇/水,190,どくせんボディ,グライド,5,mvn_069,そうげき,氷,特殊,25,90,32,
030,ヤミイカ,闇/水,190,どくせんボディ,グライド,6,MV_205,しものあみ,氷,特殊,30,95,28,
030,ヤミイカ,闇/水,190,どくせんボディ,グライド,6,ice_cutter,アイスカッター,氷,特殊,30,100,33,
030,ヤミイカ,闇/水,190,どくせんボディ,グライド,6,mvn_048,さいど,地,特殊,30,100,30,
030,ヤミイカ,闇/水,190,どくせんボディ,グライド,6,stone_blast,ストーンブラスト,地,特殊,30,100,33,
030,ヤミイカ,闇/水,190,どくせんボディ,グライド,7,MV_261,つちけむり,地,特殊,35,100,28,
030,ヤミイカ,闇/水,190,どくせんボディ,グライド,7,MV_267,いわなげ,地,特殊,35,100,30,
030,ヤミイカ,闇/水,190,どくせんボディ,グライド,7,mvn_070,ひょうもん,氷,特殊,35,90,30,
030,ヤミイカ,闇/水,190,どくせんボディ,グライド,7,mvn_071,れいきだん,氷,特殊,35,95,28,
030,ヤミイカ,闇/水,190,どくせんボディ,グライド,7,mvw_fog,きりのとばり,闇,変化,0,100,16,
030,ヤミイカ,闇/水,190,どくせんボディ,グライド,7,mvw_rain,あまごい,水,変化,0,100,16,
030,ヤミイカ,闇/水,190,どくせんボディ,グライド,8,MV_269,じめんつきあげ,地,特殊,40,100,27,
030,ヤミイカ,闇/水,190,どくせんボディ,グライド,8,iceberg,アイスバーグ,氷,特殊,40,100,27,
030B,ユメイカ,無/水,200,けいかいかん,グライド,3,air_cannon,エアーキャノン,無,特殊,15,100,42,
030B,ユメイカ,無/水,200,けいかいかん,グライド,3,mvn_001,はっこう,無,特殊,15,85,36,
030B,ユメイカ,無/水,200,けいかいかん,グライド,3,mvn_023,せいりゅう,水,特殊,15,100,36,
030B,ユメイカ,無/水,200,けいかいかん,グライド,3,mvn_045,どかい,地,特殊,15,100,36,
030B,ユメイカ,無/水,200,けいかいかん,グライド,3,mvn_046,がんばん,地,特殊,15,100,34,
030B,ユメイカ,無/水,200,けいかいかん,グライド,3,mvn_078,りゅうが,竜,特殊,15,100,36,
030B,ユメイカ,無/水,200,けいかいかん,グライド,4,MV_119,りゅうきだん,竜,特殊,20,100,39,
030B,ユメイカ,無/水,200,けいかいかん,グライド,4,MV_280,すなしばり,地,特殊,20,100,28,
030B,ユメイカ,無/水,200,けいかいかん,グライド,4,dragon_cannon,ドラゴンキャノン,竜,特殊,20,100,39,
030B,ユメイカ,無/水,200,けいかいかん,グライド,4,mud_shot,マッドシュート,地,特殊,20,100,36,
030B,ユメイカ,無/水,200,けいかいかん,グライド,4,mvn_002,むそう,無,特殊,20,85,34,
030B,ユメイカ,無/水,200,けいかいかん,グライド,4,mvn_024,みずかがみ,水,特殊,20,100,34,
030B,ユメイカ,無/水,200,けいかいかん,グライド,4,mvs_water_def_evasion,みなものころも,水,変化,0,100,15,
030B,ユメイカ,無/水,200,けいかいかん,グライド,4,power_shot,パワーショット,無,特殊,20,100,39,
030B,ユメイカ,無/水,200,けいかいかん,グライド,4,water_jet,ウォータージェット,水,特殊,20,100,39,
030B,ユメイカ,無/水,200,けいかいかん,グライド,5,MV_118,しょうりゅうだん,竜,特殊,25,100,36,
030B,ユメイカ,無/水,200,けいかいかん,グライド,5,MV_147,エナジーショット,無,特殊,25,100,36,
030B,ユメイカ,無/水,200,けいかいかん,グライド,5,MV_160,きゅうしょねらい,無,特殊,25,100,28,
030B,ユメイカ,無/水,200,けいかいかん,グライド,5,MV_277,さだん,地,特殊,25,100,30,
030B,ユメイカ,無/水,200,けいかいかん,グライド,5,aqua_gun,アクアショット,水,特殊,25,100,36,
030B,ユメイカ,無/水,200,けいかいかん,グライド,5,mvn_047,ちみゃく,地,特殊,25,100,32,
030B,ユメイカ,無/水,200,けいかいかん,グライド,5,mvn_079,りゅうりんげき,竜,特殊,25,100,34,
030B,ユメイカ,無/水,200,けいかいかん,グライド,6,mvn_048,さいど,地,特殊,30,100,30,
030B,ユメイカ,無/水,200,けいかいかん,グライド,6,mvn_080,りゅうみゃくだ,竜,特殊,30,100,32,
030B,ユメイカ,無/水,200,けいかいかん,グライド,6,mvn_082,りゅうそう,竜,特殊,30,100,28,
030B,ユメイカ,無/水,200,けいかいかん,グライド,6,stone_blast,ストーンブラスト,地,特殊,30,100,33,
030B,ユメイカ,無/水,200,けいかいかん,グライド,7,MV_120,りゅうがんほう,竜,特殊,35,100,39,
030B,ユメイカ,無/水,200,けいかいかん,グライド,7,MV_261,つちけむり,地,特殊,35,100,28,
030B,ユメイカ,無/水,200,けいかいかん,グライド,7,MV_267,いわなげ,地,特殊,35,100,30,
030B,ユメイカ,無/水,200,けいかいかん,グライド,7,dragon_burst,ドラゴンバースト,竜,特殊,35,100,33,
030B,ユメイカ,無/水,200,けいかいかん,グライド,7,mvw_rain,あまごい,水,変化,0,100,16,
030B,ユメイカ,無/水,200,けいかいかん,グライド,8,MV_117,りゅうりんとばし,竜,特殊,40,100,30,
030B,ユメイカ,無/水,200,けいかいかん,グライド,8,MV_269,じめんつきあげ,地,特殊,40,100,27,
031,モグルン,地,195,けいかいかん,,3,fire_shot,ファイアーショット,炎,特殊,15,100,39,
031,モグルン,地,195,けいかいかん,,3,mvn_012,ぐれん,炎,特殊,15,85,36,
031,モグルン,地,195,けいかいかん,,3,mvn_045,どかい,地,特殊,15,100,36,
031,モグルン,地,195,けいかいかん,,3,mvn_046,がんばん,地,特殊,15,100,34,
031,モグルン,地,195,けいかいかん,,4,MV_247,かきゅう,炎,特殊,20,100,30,
031,モグルン,地,195,けいかいかん,,4,MV_280,すなしばり,地,特殊,20,100,28,
031,モグルン,地,195,けいかいかん,,4,mud_shot,マッドシュート,地,特殊,20,100,36,
031,モグルン,地,195,けいかいかん,,4,mvn_013,しょうねつ,炎,特殊,20,85,34,
031,モグルン,地,195,けいかいかん,,4,mvs_ground_atk_accuracy,だいちのねらい,地,変化,0,100,15,
031,モグルン,地,195,けいかいかん,,5,MV_277,さだん,地,特殊,25,100,30,
031,モグルン,地,195,けいかいかん,,5,mvn_014,りんか,炎,特殊,25,90,32,
031,モグルン,地,195,けいかいかん,,5,mvn_047,ちみゃく,地,特殊,25,100,32,
031,モグルン,地,195,けいかいかん,,5,split_fire,スプリットファイアー,炎,特殊,25,100,36,
031,モグルン,地,195,けいかいかん,,6,MV_234,かえんだん,炎,特殊,30,95,30,
031,モグルン,地,195,けいかいかん,,6,flare_arrow,フレアアロー,炎,特殊,30,100,33,
031,モグルン,地,195,けいかいかん,,6,mvn_048,さいど,地,特殊,30,100,30,
031,モグルン,地,195,けいかいかん,,6,stone_blast,ストーンブラスト,地,特殊,30,100,33,
031,モグルン,地,195,けいかいかん,,7,MVP_021,ぐれんげき,炎,物理,35,100,30,
031,モグルン,地,195,けいかいかん,,7,MV_233,ひのこ,炎,物理,35,95,32,
031,モグルン,地,195,けいかいかん,,7,MV_235,フレイムショット,炎,特殊,35,100,30,
031,モグルン,地,195,けいかいかん,,7,MV_261,つちけむり,地,特殊,35,100,28,
031,モグルン,地,195,けいかいかん,,7,MV_267,いわなげ,地,特殊,35,100,30,
031,モグルン,地,195,けいかいかん,,7,mvn_015,あぶり,炎,特殊,35,90,30,
031,モグルン,地,195,けいかいかん,,8,MV_255,かえんれんだん,炎,特殊,40,95,26,
031,モグルン,地,195,けいかいかん,,8,mvn_016,しゃく,炎,特殊,40,95,28,
031,モグルン,地,195,けいかいかん,,9,fire_breath,ファイアーブレス,炎,特殊,45,100,27,
031,モグルン,地,195,けいかいかん,,9,mvn_017,おきび,炎,特殊,45,95,26,
031,モグルン,地,195,けいかいかん,,10,mvn_018,ほむら,炎,特殊,50,100,24,
031,モグルン,地,195,けいかいかん,,10,mvn_019,えんじん,炎,特殊,50,95,24,
031,モグルン,地,195,けいかいかん,,10,mvs_ep_ground,こんりんのきわみ,地,変化,0,100,10,
031,モグルン,地,195,けいかいかん,,11,mvn_020,ごうえん,炎,特殊,55,90,24,
031,モグルン,地,195,けいかいかん,,11,mvn_022,たんか,炎,特殊,55,100,18,
031,モグルン,地,195,けいかいかん,,12,MV_239,ひばしら,炎,特殊,60,100,18,
031,モグルン,地,195,けいかいかん,,12,mvn_021,かぐん,炎,特殊,60,100,21,
031,モグルン,地,195,けいかいかん,,13,MV_248,ふんえん,炎,特殊,65,100,21,
032,ツノガミ,無,255,無のちから,,1,MV_163,きあいため,無,変化,0,100,15,
032,ツノガミ,無,255,無のちから,,1,MV_164,しゅうちゅう,無,変化,0,100,15,
032,ツノガミ,無,255,無のちから,,3,air_cannon,エアーキャノン,無,特殊,15,100,42,
032,ツノガミ,無,255,無のちから,,3,mvn_001,はっこう,無,特殊,15,85,36,
032,ツノガミ,無,255,無のちから,,3,mvn_078,りゅうが,竜,特殊,15,100,36,
032,ツノガミ,無,255,無のちから,,4,MV_119,りゅうきだん,竜,特殊,20,100,39,
032,ツノガミ,無,255,無のちから,,4,dragon_cannon,ドラゴンキャノン,竜,特殊,20,100,39,
032,ツノガミ,無,255,無のちから,,4,mvn_002,むそう,無,特殊,20,85,34,
032,ツノガミ,無,255,無のちから,,4,power_shot,パワーショット,無,特殊,20,100,39,
032,ツノガミ,無,255,無のちから,,5,MV_118,しょうりゅうだん,竜,特殊,25,100,36,
032,ツノガミ,無,255,無のちから,,5,MV_147,エナジーショット,無,特殊,25,100,36,
032,ツノガミ,無,255,無のちから,,5,MV_160,きゅうしょねらい,無,特殊,25,100,28,
032,ツノガミ,無,255,無のちから,,5,mvn_079,りゅうりんげき,竜,特殊,25,100,34,
032,ツノガミ,無,255,無のちから,,6,mvn_003,くうめい,無,特殊,30,90,32,
032,ツノガミ,無,255,無のちから,,6,mvn_004,そげき,無,特殊,30,90,30,
032,ツノガミ,無,255,無のちから,,6,mvn_080,りゅうみゃくだ,竜,特殊,30,100,32,
032,ツノガミ,無,255,無のちから,,6,mvn_082,りゅうそう,竜,特殊,30,100,28,
032,ツノガミ,無,255,無のちから,,7,MV_120,りゅうがんほう,竜,特殊,35,100,39,
032,ツノガミ,無,255,無のちから,,7,MV_148,こうだん,無,特殊,35,100,33,
032,ツノガミ,無,255,無のちから,,7,dragon_burst,ドラゴンバースト,竜,特殊,35,100,33,
032,ツノガミ,無,255,無のちから,,8,MV_117,りゅうりんとばし,竜,特殊,40,100,30,
032,ツノガミ,無,255,無のちから,,8,mvn_081,りゅうそくだん,竜,特殊,40,100,30,
032,ツノガミ,無,255,無のちから,,9,dragon_breath,ドラゴンブレス,竜,特殊,45,100,27,
032,ツノガミ,無,255,無のちから,,9,mvn_083,りゅうもん,竜,特殊,45,100,26,
032,ツノガミ,無,255,無のちから,,10,mvn_084,りゅうい,竜,特殊,50,100,24,
032,ツノガミ,無,255,無のちから,,10,mvn_085,りゅうせい,竜,特殊,50,100,24,
032,ツノガミ,無,255,無のちから,,11,mvn_086,りゅうせん,竜,特殊,55,100,24,
032,ツノガミ,無,255,無のちから,,11,mvn_087,りゅうりん,竜,特殊,55,100,21,
032,ツノガミ,無,255,無のちから,,12,MV_115,ようりゅうのほうこう,竜,特殊,60,100,24,
032,ツノガミ,無,255,無のちから,,12,blast_cannon,ブラストキャノン,竜,特殊,60,100,18,
032,ツノガミ,無,255,無のちから,,13,beam_slicer,ビームスライサー,竜,特殊,65,100,9,
032B,ヤマガミ,地,255,ぜつえんたい,,3,fire_shot,ファイアーショット,炎,特殊,15,100,39,
032B,ヤマガミ,地,255,ぜつえんたい,,3,mvn_012,ぐれん,炎,特殊,15,85,36,
032B,ヤマガミ,地,255,ぜつえんたい,,3,mvn_045,どかい,地,特殊,15,100,36,
032B,ヤマガミ,地,255,ぜつえんたい,,3,mvn_046,がんばん,地,特殊,15,100,34,
032B,ヤマガミ,地,255,ぜつえんたい,,4,MV_247,かきゅう,炎,特殊,20,100,30,
032B,ヤマガミ,地,255,ぜつえんたい,,4,MV_280,すなしばり,地,特殊,20,100,28,
032B,ヤマガミ,地,255,ぜつえんたい,,4,mud_shot,マッドシュート,地,特殊,20,100,36,
032B,ヤマガミ,地,255,ぜつえんたい,,4,mvn_013,しょうねつ,炎,特殊,20,85,34,
032B,ヤマガミ,地,255,ぜつえんたい,,4,mvs_ground_atk_def,だいちのかまえ,地,変化,0,100,15,
032B,ヤマガミ,地,255,ぜつえんたい,,5,MV_277,さだん,地,特殊,25,100,30,
032B,ヤマガミ,地,255,ぜつえんたい,,5,mvn_014,りんか,炎,特殊,25,90,32,
032B,ヤマガミ,地,255,ぜつえんたい,,5,mvn_047,ちみゃく,地,特殊,25,100,32,
032B,ヤマガミ,地,255,ぜつえんたい,,5,split_fire,スプリットファイアー,炎,特殊,25,100,36,
032B,ヤマガミ,地,255,ぜつえんたい,,6,MV_234,かえんだん,炎,特殊,30,95,30,
032B,ヤマガミ,地,255,ぜつえんたい,,6,flare_arrow,フレアアロー,炎,特殊,30,100,33,
032B,ヤマガミ,地,255,ぜつえんたい,,6,mvn_048,さいど,地,特殊,30,100,30,
032B,ヤマガミ,地,255,ぜつえんたい,,6,stone_blast,ストーンブラスト,地,特殊,30,100,33,
032B,ヤマガミ,地,255,ぜつえんたい,,7,MVP_021,ぐれんげき,炎,物理,35,100,30,
032B,ヤマガミ,地,255,ぜつえんたい,,7,MV_233,ひのこ,炎,物理,35,95,32,
032B,ヤマガミ,地,255,ぜつえんたい,,7,MV_235,フレイムショット,炎,特殊,35,100,30,
032B,ヤマガミ,地,255,ぜつえんたい,,7,MV_261,つちけむり,地,特殊,35,100,28,
032B,ヤマガミ,地,255,ぜつえんたい,,7,mvn_015,あぶり,炎,特殊,35,90,30,
032B,ヤマガミ,地,255,ぜつえんたい,,7,mvw_sandstorm,すなまきあげ,地,変化,0,100,16,
032B,ヤマガミ,地,255,ぜつえんたい,,8,MV_255,かえんれんだん,炎,特殊,40,95,26,
032B,ヤマガミ,地,255,ぜつえんたい,,8,mvn_016,しゃく,炎,特殊,40,95,28,
032B,ヤマガミ,地,255,ぜつえんたい,,9,fire_breath,ファイアーブレス,炎,特殊,45,100,27,
032B,ヤマガミ,地,255,ぜつえんたい,,9,mvn_017,おきび,炎,特殊,45,95,26,
032B,ヤマガミ,地,255,ぜつえんたい,,10,mvn_018,ほむら,炎,特殊,50,100,24,
032B,ヤマガミ,地,255,ぜつえんたい,,10,mvn_019,えんじん,炎,特殊,50,95,24,
032B,ヤマガミ,地,255,ぜつえんたい,,11,mvn_020,ごうえん,炎,特殊,55,90,24,
032B,ヤマガミ,地,255,ぜつえんたい,,11,mvn_022,たんか,炎,特殊,55,100,18,
032B,ヤマガミ,地,255,ぜつえんたい,,12,MV_239,ひばしら,炎,特殊,60,100,18,
032B,ヤマガミ,地,255,ぜつえんたい,,12,mvn_021,かぐん,炎,特殊,60,100,21,
033,ガウルフ,無,245,無のきずな,,3,air_cannon,エアーキャノン,無,特殊,15,100,42,
033,ガウルフ,無,245,無のきずな,,3,mvn_001,はっこう,無,特殊,15,85,36,
033,ガウルフ,無,245,無のきずな,,3,mvn_078,りゅうが,竜,特殊,15,100,36,
033,ガウルフ,無,245,無のきずな,,4,MV_119,りゅうきだん,竜,特殊,20,100,39,
033,ガウルフ,無,245,無のきずな,,4,dragon_cannon,ドラゴンキャノン,竜,特殊,20,100,39,
033,ガウルフ,無,245,無のきずな,,4,mvn_002,むそう,無,特殊,20,85,34,
033,ガウルフ,無,245,無のきずな,,4,power_shot,パワーショット,無,特殊,20,100,39,
033,ガウルフ,無,245,無のきずな,,5,MV_118,しょうりゅうだん,竜,特殊,25,100,36,
033,ガウルフ,無,245,無のきずな,,5,MV_147,エナジーショット,無,特殊,25,100,36,
033,ガウルフ,無,245,無のきずな,,5,MV_160,きゅうしょねらい,無,特殊,25,100,28,
033,ガウルフ,無,245,無のきずな,,5,mvn_079,りゅうりんげき,竜,特殊,25,100,34,
033,ガウルフ,無,245,無のきずな,,6,mvn_003,くうめい,無,特殊,30,90,32,
033,ガウルフ,無,245,無のきずな,,6,mvn_004,そげき,無,特殊,30,90,30,
033,ガウルフ,無,245,無のきずな,,6,mvn_080,りゅうみゃくだ,竜,特殊,30,100,32,
033,ガウルフ,無,245,無のきずな,,6,mvn_082,りゅうそう,竜,特殊,30,100,28,
033,ガウルフ,無,245,無のきずな,,7,MV_120,りゅうがんほう,竜,特殊,35,100,39,
033,ガウルフ,無,245,無のきずな,,7,MV_148,こうだん,無,特殊,35,100,33,
033,ガウルフ,無,245,無のきずな,,7,dragon_burst,ドラゴンバースト,竜,特殊,35,100,33,
033,ガウルフ,無,245,無のきずな,,7,mvs_big_neutral,すてみのかまえ,無,変化,0,100,10,
033,ガウルフ,無,245,無のきずな,,8,MV_117,りゅうりんとばし,竜,特殊,40,100,30,
033,ガウルフ,無,245,無のきずな,,8,mvn_081,りゅうそくだん,竜,特殊,40,100,30,
033,ガウルフ,無,245,無のきずな,,9,dragon_breath,ドラゴンブレス,竜,特殊,45,100,27,
033,ガウルフ,無,245,無のきずな,,9,mvn_083,りゅうもん,竜,特殊,45,100,26,
033,ガウルフ,無,245,無のきずな,,10,mvn_084,りゅうい,竜,特殊,50,100,24,
033,ガウルフ,無,245,無のきずな,,10,mvn_085,りゅうせい,竜,特殊,50,100,24,
033,ガウルフ,無,245,無のきずな,,10,mvs_ep_neutral,むそうのきわみ,無,変化,0,100,10,
033,ガウルフ,無,245,無のきずな,,11,mvn_086,りゅうせん,竜,特殊,55,100,24,
033,ガウルフ,無,245,無のきずな,,11,mvn_087,りゅうりん,竜,特殊,55,100,21,
033,ガウルフ,無,245,無のきずな,,12,MV_115,ようりゅうのほうこう,竜,特殊,60,100,24,
033,ガウルフ,無,245,無のきずな,,12,blast_cannon,ブラストキャノン,竜,特殊,60,100,18,
033,ガウルフ,無,245,無のきずな,,13,beam_slicer,ビームスライサー,竜,特殊,65,100,9,
034,ベリゴート,草,260,ハードアーマー,,3,mvn_023,せいりゅう,水,特殊,15,100,36,
034,ベリゴート,草,260,ハードアーマー,,3,mvn_056,りょくよう,草,特殊,15,100,36,
034,ベリゴート,草,260,ハードアーマー,,3,mvn_057,つたげき,草,特殊,15,100,34,
034,ベリゴート,草,260,ハードアーマー,,4,mvn_024,みずかがみ,水,特殊,20,100,34,
034,ベリゴート,草,260,ハードアーマー,,4,mvn_058,ようみゃく,草,特殊,20,100,32,
034,ベリゴート,草,260,ハードアーマー,,4,mvs_grass_accuracy_evasion,しんりょくのまなこ,草,変化,0,100,15,
034,ベリゴート,草,260,ハードアーマー,,4,mvs_grass_def_crit,しんりょくのよろい,草,変化,0,100,15,
034,ベリゴート,草,260,ハードアーマー,,4,water_jet,ウォータージェット,水,特殊,20,100,39,
034,ベリゴート,草,260,ハードアーマー,,4,wind_cutter,ウィンドカッター,草,特殊,20,100,39,
034,ベリゴート,草,260,ハードアーマー,,5,MV_285,くさむすび,草,特殊,25,100,28,
034,ベリゴート,草,260,ハードアーマー,,5,aqua_gun,アクアショット,水,特殊,25,100,36,
034,ベリゴート,草,260,ハードアーマー,,5,mvh_water,らんりゅうれんだ,水,物理,25,95,15,2〜5発
034,ベリゴート,草,260,ハードアーマー,,5,mvn_025,しおさい,水,特殊,25,100,32,
034,ベリゴート,草,260,ハードアーマー,,5,mvn_060,そうもん,草,特殊,25,100,28,
034,ベリゴート,草,260,ハードアーマー,,6,MV_225,すいほうだん,水,特殊,30,100,36,
034,ベリゴート,草,260,ハードアーマー,,6,multi_cutter,マルチカッター,草,特殊,30,100,30,
034,ベリゴート,草,260,ハードアーマー,,6,mvn_026,てきげき,水,特殊,30,100,30,
034,ベリゴート,草,260,ハードアーマー,,6,mvn_059,わかば,草,特殊,30,100,30,
034,ベリゴート,草,260,ハードアーマー,,7,MV_212,みずでっぽう,水,物理,35,100,36,
034,ベリゴート,草,260,ハードアーマー,,7,MV_215,ウォーターカッター,水,特殊,35,100,30,
034,ベリゴート,草,260,ハードアーマー,,7,MV_226,すいふんしゃ,水,特殊,35,100,30,
034,ベリゴート,草,260,ハードアーマー,,7,MV_284,リーフカッター,草,特殊,35,100,30,
034,ベリゴート,草,260,ハードアーマー,,8,bubble_shot,バブルショット,水,特殊,40,100,30,
034,ベリゴート,草,260,ハードアーマー,,8,mvn_027,すいもん,水,特殊,40,100,28,
034,ベリゴート,草,260,ハードアーマー,,9,mvn_028,ひまつ,水,特殊,45,100,26,
034,ベリゴート,草,260,ハードアーマー,,9,mvn_029,すいみゃく,水,特殊,45,100,24,
034,ベリゴート,草,260,ハードアーマー,,10,mvn_030,へきは,水,特殊,50,100,24,
034,ベリゴート,草,260,ハードアーマー,,10,mvn_031,しずくだん,水,特殊,50,100,24,
034,ベリゴート,草,260,ハードアーマー,,11,MV_217,アクアランス,水,特殊,55,100,24,
034,ベリゴート,草,260,ハードアーマー,,11,MV_218,みずばしら,水,特殊,55,100,21,
034,ベリゴート,草,260,ハードアーマー,,12,MV_229,しおふき,水,特殊,60,100,21,
034,ベリゴート,草,260,ハードアーマー,,12,line_splash,ラインスプラッシュ,水,特殊,60,100,21,
034,ベリゴート,草,260,ハードアーマー,,13,acid_rain,アシッドレイン,水,特殊,65,100,24,
034B,ベノゴート,闇,265,どくせんボディ,,3,mvn_067,はくひょう,氷,特殊,15,85,36,
034B,ベノゴート,闇,265,どくせんボディ,,3,mvn_089,こくむ,闇,特殊,15,85,36,
034B,ベノゴート,闇,265,どくせんボディ,,3,mvn_090,えいげき,闇,特殊,15,85,34,
034B,ベノゴート,闇,265,どくせんボディ,,4,ice_missile,アイスミサイル,氷,特殊,20,100,39,
034B,ベノゴート,闇,265,どくせんボディ,,4,mvn_068,ひょうけつ,氷,特殊,20,85,34,
034B,ベノゴート,闇,265,どくせんボディ,,4,mvn_092,こんこく,闇,特殊,20,90,30,
034B,ベノゴート,闇,265,どくせんボディ,,4,poison_shot,ポイズンシュート,闇,特殊,20,100,39,
034B,ベノゴート,闇,265,どくせんボディ,,5,MV_127,あんりんげき,闇,特殊,25,100,30,
034B,ベノゴート,闇,265,どくせんボディ,,5,MV_204,ひょうしょうだん,氷,特殊,25,100,33,
034B,ベノゴート,闇,265,どくせんボディ,,5,dark_ball,ダークボール,闇,特殊,25,100,36,
034B,ベノゴート,闇,265,どくせんボディ,,5,mvn_069,そうげき,氷,特殊,25,90,32,
034B,ベノゴート,闇,265,どくせんボディ,,6,MV_205,しものあみ,氷,特殊,30,95,28,
034B,ベノゴート,闇,265,どくせんボディ,,6,dark_cannon,ダークキャノン,闇,特殊,30,100,33,
034B,ベノゴート,闇,265,どくせんボディ,,6,dark_shot,ダークショット,闇,特殊,30,100,36,
034B,ベノゴート,闇,265,どくせんボディ,,6,ice_cutter,アイスカッター,氷,特殊,30,100,33,
034B,ベノゴート,闇,265,どくせんボディ,,7,MV_187,ひょうれき,氷,物理,35,100,36,
034B,ベノゴート,闇,265,どくせんボディ,,7,mvh_ice,さんれんひょうじん,氷,物理,35,90,10,3発(発ごと命中)
034B,ベノゴート,闇,265,どくせんボディ,,7,mvn_070,ひょうもん,氷,特殊,35,90,30,
034B,ベノゴート,闇,265,どくせんボディ,,7,mvn_071,れいきだん,氷,特殊,35,95,28,
034B,ベノゴート,闇,265,どくせんボディ,,7,mvn_091,じゅだ,闇,特殊,35,90,32,
034B,ベノゴート,闇,265,どくせんボディ,,7,mvw_fog,きりのとばり,闇,変化,0,100,16,
034B,ベノゴート,闇,265,どくせんボディ,,8,iceberg,アイスバーグ,氷,特殊,40,100,27,
034B,ベノゴート,闇,265,どくせんボディ,,8,mvn_072,ひょうへん,氷,特殊,40,95,26,
034B,ベノゴート,闇,265,どくせんボディ,,9,mvn_073,とううん,氷,特殊,45,100,24,
034B,ベノゴート,闇,265,どくせんボディ,,9,mvn_074,ひょうい,氷,特殊,45,95,24,
034B,ベノゴート,闇,265,どくせんボディ,,10,MV_203,いてつくといき,氷,特殊,50,95,26,
034B,ベノゴート,闇,265,どくせんボディ,,10,mvn_075,そうか,氷,特殊,50,90,24,
034B,ベノゴート,闇,265,どくせんボディ,,10,poison_fog,ポイズンフォグ,闇,変化,0,100,10,
034B,ベノゴート,闇,265,どくせんボディ,,11,cold_breath,コールドブレス,氷,特殊,55,100,21,
034B,ベノゴート,闇,265,どくせんボディ,,11,mvn_076,ひょうしん,氷,特殊,55,100,21,
034B,ベノゴート,闇,265,どくせんボディ,,12,MV_191,ひょうけつは,氷,特殊,60,100,24,
034B,ベノゴート,闇,265,どくせんボディ,,12,MV_206,ひょうかいおとし,氷,特殊,60,100,15,
035,コモップ,氷,180,むれのいちいん,,3,mvn_023,せいりゅう,水,特殊,15,100,36,
035,コモップ,氷,180,むれのいちいん,,3,mvn_067,はくひょう,氷,特殊,15,85,36,
035,コモップ,氷,180,むれのいちいん,,4,ice_missile,アイスミサイル,氷,特殊,20,100,39,
035,コモップ,氷,180,むれのいちいん,,4,mvn_024,みずかがみ,水,特殊,20,100,34,
035,コモップ,氷,180,むれのいちいん,,4,mvn_068,ひょうけつ,氷,特殊,20,85,34,
035,コモップ,氷,180,むれのいちいん,,4,water_jet,ウォータージェット,水,特殊,20,100,39,
035,コモップ,氷,180,むれのいちいん,,5,MV_204,ひょうしょうだん,氷,特殊,25,100,33,
035,コモップ,氷,180,むれのいちいん,,5,aqua_gun,アクアショット,水,特殊,25,100,36,
035,コモップ,氷,180,むれのいちいん,,5,mvh_water,らんりゅうれんだ,水,物理,25,95,15,2〜5発
035,コモップ,氷,180,むれのいちいん,,5,mvn_025,しおさい,水,特殊,25,100,32,
035,コモップ,氷,180,むれのいちいん,,5,mvn_069,そうげき,氷,特殊,25,90,32,
035,コモップ,氷,180,むれのいちいん,,6,MV_205,しものあみ,氷,特殊,30,95,28,
035,コモップ,氷,180,むれのいちいん,,6,MV_225,すいほうだん,水,特殊,30,100,36,
035,コモップ,氷,180,むれのいちいん,,6,ice_cutter,アイスカッター,氷,特殊,30,100,33,
035,コモップ,氷,180,むれのいちいん,,6,mvn_026,てきげき,水,特殊,30,100,30,
035,コモップ,氷,180,むれのいちいん,,7,MV_212,みずでっぽう,水,物理,35,100,36,
035,コモップ,氷,180,むれのいちいん,,7,MV_215,ウォーターカッター,水,特殊,35,100,30,
035,コモップ,氷,180,むれのいちいん,,7,MV_226,すいふんしゃ,水,特殊,35,100,30,
035,コモップ,氷,180,むれのいちいん,,7,mvn_070,ひょうもん,氷,特殊,35,90,30,
035,コモップ,氷,180,むれのいちいん,,7,mvn_071,れいきだん,氷,特殊,35,95,28,
035,コモップ,氷,180,むれのいちいん,,7,mvw_snow,こなゆきまい,氷,変化,0,100,16,
035,コモップ,氷,180,むれのいちいん,,8,MVP_041,せいりゅうげき,水,物理,40,100,30,
035,コモップ,氷,180,むれのいちいん,,8,MV_213,すいりゅうだん,水,物理,40,100,33,
